GEOID10,County,Year,Poverty_Rate,GDP,Unemployment_Rate,Economic_Index
48135,Ector County,2021,0.1841004184100421,4.25747215429341,1.4358974358974363,5.960175967014292
48137,Edwards County,2021,0.7698744769874479,-0.39567790731560415,-0.4615384615384619,4.070173351227446
48139,Ellis County,2021,-1.1213389121338913,2.5109154737297974,-0.3589743589743592,6.725882523896147
48141,El Paso County,2021,0.7698744769874479,14.755259366111096,0.512820512820513,12.088687343202539
48143,Erath County,2021,0.4016736401673638,0.24370806788832197,-0.3589743589743592,4.582069600503387
48145,Falls County,2021,0.8033472803347282,-0.26241601412654963,0.05128205128205112,3.8365557479939354
48147,Fannin County,2021,-0.2008368200836819,-0.008732422237204707,-0.5641025641025645,4.896099138708935
48149,Fayette County,2021,-0.7531380753138076,0.29205235603792673,-0.4615384615384619,5.320607117826263
48151,Fisher County,2021,-0.03347280334728022,-0.3116950075341958,-0.4615384615384619,4.572062404753917
48153,Floyd County,2021,0.4518828451882844,-0.2783068685805921,0.2564102564102565,3.9103378727834364
48155,Foard County,2021,0.31799163179916295,-0.38726512745956215,-0.9230769230769236,4.591578401558227
48157,Fort Bend County,2021,-1.3891213389121342,13.617826010087766,0.3589743589743592,12.753518462291478
48159,Franklin County,2021,-0.11715481171548106,-0.2541070423509935,-0.4102564102564103,4.62296110531504
48161,Freestone County,2021,0.050209205020920626,-0.04483124969249559,1.025641025641026,3.83449908836558
48163,Frio County,2021,1.8744769874476988,0.03128083491974067,-0.2051282051282054,3.5418564959330876
48165,Gaines County,2021,-0.28451882845188275,0.29025085330782824,-0.3076923076923081,4.96751113130918
48167,Galveston County,2021,-0.5690376569037657,6.798179682055314,0.717948717948718,8.229315121571501
48169,Garza County,2021,1.5564853556485359,-0.33311796761079754,-0.1538461538461538,3.486601809149371
48171,Gillespie County,2021,-1.1213389121338913,0.11855142311687006,-0.9230769230769236,5.691786707451032
48173,Glasscock County,2021,-1.1715481171548119,0.5141025980675477,-1.0769230769230773,6.030934369155375
48175,Goliad County,2021,-0.13389121338912147,-0.2966380779933898,0.6666666666666669,3.9992451981721735
48177,Gonzales County,2021,0.10041841004184125,0.6649007037863457,-0.4615384615384619,5.048710412842569
48179,Gray County,2021,0.3682008368200836,-0.01793630617328272,0.717948717948718,3.843885853186837
48181,Grayson County,2021,-0.7196652719665274,1.8669143642809372,-0.2564102564102565,6.076419084404345
48183,Gregg County,2021,0.10041841004184125,2.856803565375031,0.6153846153846158,5.679361957630249
48185,Grimes County,2021,0.10041841004184125,-0.0037327655608042315,0.717948717948718,4.003381916155135
48187,Guadalupe County,2021,-1.00418410041841,3.4239006210642815,-0.3589743589743592,7.176017707914344
48189,Hale County,2021,0.6861924686192471,0.11328575823422456,0.46153846153846145,3.8832758122817723
48191,Hall County,2021,1.4393305439330548,-0.3859234080192824,0.1538461538461538,3.3489629022784344
48193,Hamilton County,2021,-0.11715481171548106,-0.3171656933758009,-0.5641025641025645,4.674312062246398
48195,Hansford County,2021,-0.6359832635983265,-0.22965634659355405,-1.0769230769230773,5.307327052928084
48197,Hardeman County,2021,0.28451882845188275,-0.34019724616626484,-0.4615384615384619,4.376079573807387
48199,Hardin County,2021,-0.9707112970711299,0.15628436277247593,1.3333333333333337,4.3516675089923424
48201,Harris County,2021,0.1506276150627613,169.66408418835329,0.6153846153846158,100.0
48203,Harrison County,2021,-0.08368200836820085,1.364739747194884,0.6666666666666669,4.910549594176723
48205,Hartley County,2021,-0.8535564853556485,-0.13042576992344695,-1.538461538461539,5.747570683684346
48207,Haskell County,2021,0.8535564853556489,-0.3054051029240898,-0.6153846153846158,4.160919220944311
48209,Hays County,2021,-0.5188284518828452,3.5665688239463615,-0.5641025641025645,7.098211860014504
48211,Hemphill County,2021,-0.8870292887029291,-0.24070887942961786,-0.4102564102564103,5.065993442889278
48213,Henderson County,2021,0.050209205020920626,0.3617058479092674,0.0,4.644563412630493
48215,Hidalgo County,2021,2.2259414225941425,9.382137116416978,2.0000000000000004,7.384807659677138
48217,Hill County,2021,-0.26778242677824265,0.0194787212358352,-0.1025641025641027,4.688867406406915
48219,Hockley County,2021,0.1506276150627613,0.22165750145844945,0.3589743589743592,4.305509314360989
48221,Hood County,2021,-0.8870292887029291,0.5820981883867954,0.0,5.299339117018623
48223,Hopkins County,2021,-0.1673640167364017,0.27594826248521953,-0.4102564102564103,4.951168589037821
48225,Houston County,2021,0.7196652719665274,-0.04212704919583881,-0.1538461538461538,4.124510908922248
48227,Howard County,2021,0.23430962343096212,2.2464553054850134,0.6153846153846158,5.258407443503142
48229,Hudspeth County,2021,1.4225941422594144,-0.3603745092770362,0.2564102564102565,3.3148681857503455
48231,Hunt County,2021,-0.28451882845188275,1.535246249527592,0.0,5.497665712444823
48233,Hutchinson County,2021,-0.48535564853556495,1.440584525999869,0.3589743589743592,5.35467814660912
48235,Irion County,2021,-1.1213389121338913,-0.10651574125187138,-0.1538461538461538,5.129394871807315
48237,Jack County,2021,0.08368200836820085,-0.2407447797241192,0.1538461538461538,4.197856292423166
48239,Jackson County,2021,-0.3347280334728034,-0.16519066354449446,-0.1025641025641027,4.622280833691341
48241,Jasper County,2021,1.3891213389121342,0.010033916046296242,2.256410256410257,2.4120762404189082
48243,Jeff Davis County,2021,0.9707112970711299,-0.39787820608823576,-0.4615384615384619,3.9553321008146627
48245,Jefferson County,2021,0.6192468619246861,7.019630864953798,2.35897435897436,6.75426569464515
48247,Jim Hogg County,2021,1.288702928870293,-0.3574713432927815,1.743589743589744,2.5510673832527373
48249,Jim Wells County,2021,0.9874476987447697,0.22413981218306772,2.410256410256411,2.6733536243164946
48251,Johnson County,2021,-0.9539748953974895,2.253002567627991,-0.1538461538461538,6.369314653104367
48253,Jones County,2021,0.702928870292887,-0.2288172312762933,0.46153846153846145,3.680310144658633
48255,Karnes County,2021,1.1046025104602513,1.9278700366085684,0.0,4.9340297352885765
48257,Kaufman County,2021,-1.104602510460251,1.470144309451888,-0.1538461538461538,6.011714239872556
48259,Kendall County,2021,-1.4560669456066946,0.5401592913368373,-0.6666666666666671,5.974553161885854
48261,Kenedy County,2021,-0.2175732217573223,-0.3176272068002943,0.3589743589743592,4.208741364578467
48263,Kent County,2021,-0.6694560669456068,-0.36877388058934873,-1.17948717948718,5.305584597246761
48265,Kerr County,2021,-0.5188284518828452,0.542360887710475,-0.3076923076923081,5.2426383693513126
48267,Kimble County,2021,0.01673640167364011,-0.36675265075555524,-0.512820512820513,4.541527684693296
48269,King County,2021,-0.6527196652719667,-0.3971485217891539,-2.2051282051282057,5.860189045549353
48271,Kinney County,2021,0.5857740585774059,-0.3803683781122825,0.20512820512820493,3.8058849975405993
48273,Kleberg County,2021,1.5230125523012557,0.0494455188700923,0.9230769230769234,3.1127929931122553
48275,Knox County,2021,0.26778242677824293,-0.34644173474115836,-0.2564102564102565,4.2659899740421885
48277,Lamar County,2021,0.2510460251046025,0.7120870993048644,0.1538461538461538,4.6421302851435415
48279,Lamb County,2021,0.6025104602510463,-0.13230210097822895,-0.1025641025641027,4.11076511927486
48281,Lampasas County,2021,-0.5523012552301256,-0.20832638125572092,-0.1538461538461538,4.749951656260717
48283,La Salle County,2021,2.192468619246862,0.8304136049140151,-0.4615384615384619,3.9590281189214642
48285,Lavaca County,2021,-0.5188284518828452,0.043004227475944366,-0.3589743589743592,4.98919974364496
48287,Lee County,2021,-0.4518828451882844,-0.05635827196311353,-0.4102564102564103,4.924139049109831
48289,Leon County,2021,0.13389121338912147,-0.10964512234485152,0.9230769230769234,3.8085192926448026
48291,Liberty County,2021,0.01673640167364011,0.5420395151946374,1.9487179487179493,3.663267949903779
48293,Limestone County,2021,0.2175732217573223,0.11578666790659652,0.512820512820513,4.12074339086883
48295,Lipscomb County,2021,-0.3682008368200836,-0.2225606317586765,-0.7179487179487184,4.956836203682551
48297,Live Oak County,2021,0.3682008368200836,0.1340603503414583,0.717948717948718,3.929857749316175
48299,Llano County,2021,-0.5690376569037657,-0.09420453543991648,-0.1538461538461538,4.82396730843882
48301,Loving County,2021,-1.707112970711297,2.149388694759368,-2.1538461538461546,7.8679306407704805
48303,Lubbock County,2021,0.10041841004184125,5.803410203577378,-0.3589743589743592,7.8971268486437385
48305,Lynn County,2021,0.2175732217573223,-0.2963763951238317,-0.4615384615384619,4.438730967709963
48307,McCulloch County,2021,0.30125523012552313,-0.29384477556098265,0.6153846153846158,3.783704903395899
48309,McLennan County,2021,-0.13389121338912147,5.198694397121056,-0.2051282051282054,7.600600803370437
48311,McMullen County,2021,-0.5690376569037657,0.0628999111683978,-1.487179487179488,5.666984286196868
48313,Madison County,2021,0.3347280334728034,-0.2082883182928761,0.512820512820513,3.871176306793961
48315,Marion County,2021,1.2552301255230127,-0.3107871193636132,0.8205128205128206,3.1185135820764676
48317,Martin County,2021,-0.3682008368200836,2.607069438414505,-0.2051282051282054,6.267263124796207
48319,Mason County,2021,-0.6192468619246861,-0.3801551390136178,-0.2564102564102565,4.7486399629559655
48321,Matagorda County,2021,1.2384937238493723,0.5483008725826098,1.4871794871794874,3.236816752610517
48323,Maverick County,2021,0.8368200836820084,0.3190087193380937,3.6410256410256427,2.1160666095824454
48325,Medina County,2021,-0.2175732217573223,0.05001300304341503,-0.1025641025641027,4.677738934941584
48327,Menard County,2021,0.6527196652719663,-0.4069605480634116,-0.2051282051282054,3.9850264477235253
48329,Midland County,2021,-0.8368200836820084,10.26768881581473,0.1538461538461538,10.662256854464498
48331,Milam County,2021,-0.15062761506276157,-0.15577743331276997,0.3076923076923076,4.291426777824166
48333,Mills County,2021,-0.30125523012552313,-0.3385164203297312,-0.3589743589743592,4.650342053569401
48335,Mitchell County,2021,0.6192468619246861,-0.3071944947114649,0.9230769230769234,3.4222565887838674
48337,Montague County,2021,-0.23430962343096243,-0.14752642104881844,0.0,4.5174616657299485
48339,Montgomery County,2021,-0.8368200836820084,13.781391644638989,0.2564102564102565,12.591654980589468
48341,Moore County,2021,-0.602510460251046,0.8406525419192709,-0.9230769230769236,5.806761187857757
48343,Morris County,2021,0.502092050209205,-0.1862615412147816,2.5641025641025648,2.6287310461765965
48345,Motley County,2021,0.23430962343096212,-0.41689238616389673,-0.05128205128205157,4.129050669352346
48347,Nacogdoches County,2021,0.8870292887029291,0.6925880489866006,0.1538461538461538,4.271378331128091
48349,Navarro County,2021,0.08368200836820085,0.26678546924766716,-0.05128205128205157,4.600948044547579
48351,Newton County,2021,0.7196652719665274,-0.24284213548360237,2.5641025641025648,2.4736649813347324
48353,Nolan County,2021,0.46861924686192485,-0.01676111219544899,-0.2564102564102565,4.338866221823995
48355,Nueces County,2021,0.4518828451882844,7.999865914562705,0.8205128205128206,8.273547293389832
48357,Ochiltree County,2021,-0.6192468619246861,-0.06277188120246523,-0.3076923076923081,4.957163336999904
48359,Oldham County,2021,0.03347280334728022,-0.2981856834599666,-0.8205128205128208,4.74487994144308
48361,Orange County,2021,-0.502092050209205,1.148832348328014,1.8461538461538471,4.3579505106243595
48363,Palo Pinto County,2021,-0.11715481171548106,-0.005172670143876918,0.2564102564102565,4.3866846091563
48365,Panola County,2021,-0.3347280334728034,0.5959877095558042,0.717948717948718,4.588720260276054
48367,Parker County,2021,-1.2719665271966527,1.6512375058594795,-0.3589743589743592,6.324831575277878
48369,Parmer County,2021,-0.050209205020920626,-0.009321965627630683,-1.17948717948718,5.158640153155906
48371,Pecos County,2021,1.188284518828452,0.5440205193972427,0.8717948717948723,3.610866906189198
48373,Polk County,2021,0.23430962343096212,0.11918421987416514,1.3846153846153852,3.6200966917220376
48375,Potter County,2021,0.8702928870292886,3.3861136147000894,-0.4615384615384619,6.152420645695143
48377,Presidio County,2021,0.9707112970711299,-0.3237938393148234,2.5641025641025648,2.285881414763459
48379,Rains County,2021,-0.4518828451882844,-0.3342140079272608,-0.6666666666666671,4.912009120840835
48381,Randall County,2021,-1.0711297071129708,1.4209613385186912,-0.8205128205128208,6.342040741322662
48383,Reagan County,2021,-0.602510460251046,0.7287141260630191,1.076923076923077,4.612212871579864
48385,Real County,2021,0.01673640167364011,-0.39276868585998775,0.3589743589743592,4.03371055370102
48387,Red River County,2021,0.5355648535564853,-0.2946263639003075,0.3589743589743592,3.795763317925475
48389,Reeves County,2021,1.1213389121338913,3.7232087293945013,0.3076923076923076,5.766001458942418
48391,Refugio County,2021,0.0,-0.3011935225920445,0.717948717948718,3.8919314107500327
48393,Roberts County,2021,-1.3556485355648535,-0.3529340651082118,-0.512820512820513,5.325587992441619
48395,Robertson County,2021,0.23430962343096212,0.4961476929465113,0.0,4.616475678269552
48397,Rockwall County,2021,-1.7405857740585775,1.6460384511618125,-0.4102564102564103,6.6159559251533775
48399,Runnels County,2021,-0.03347280334728022,-0.2987051563960646,-0.5641025641025645,4.637421687864592
48401,Rusk County,2021,0.2175732217573223,0.6122565984362827,0.4102564102564103,4.459567236418901
48403,Sabine County,2021,0.13389121338912147,-0.323598334096575,2.1538461538461546,2.9913596878735635
48405,San Augustine County,2021,1.205020920502092,-0.04891393499127093,1.4871794871794874,2.9179546793094904
48407,San Jacinto County,2021,0.30125523012552313,-0.27748678474475375,1.076923076923077,3.531903251535025
48409,San Patricio County,2021,0.1506276150627613,0.8316259967873562,1.7948717948717952,3.838349847061221
48411,San Saba County,2021,0.4016736401673638,-0.3640839180197311,-0.2564102564102565,4.1802801055676975
48413,Schleicher County,2021,-0.11715481171548106,-0.3762683914667595,0.1538461538461538,4.234798554786848
48415,Scurry County,2021,-0.06694560669456073,0.20284747727441071,0.717948717948718,4.214891154445095
48417,Shackelford County,2021,-0.5857740585774059,-0.31590009986121076,-0.6153846153846158,4.969092927188484
48419,Shelby County,2021,0.6861924686192471,0.14716266023344923,0.1025641025641027,4.1054791723894
48421,Sherman County,2021,-0.5857740585774059,-0.23321739628788793,-1.0769230769230773,5.276913681613041
48423,Smith County,2021,-0.4184100418410042,4.643670221192312,0.0,7.331574370040799
48425,Somervell County,2021,-1.0376569037656904,0.1012249894164418,0.0,5.112546593499379
48427,Starr County,2021,2.6945606694560675,0.12789198769225446,5.333333333333335,0.0
48429,Stephens County,2021,0.11715481171548106,-0.27334613993437384,-0.1538461538461538,4.334519627438721
48431,Sterling County,2021,-0.6192468619246861,-0.33572052269531194,-0.05128205128205157,4.657748933886023
48433,Stonewall County,2021,0.0,-0.3763462475271239,-0.512820512820513,4.545567776726855
48435,Sutton County,2021,-0.26778242677824265,-0.3307104852108629,1.4871794871794874,3.5916083963984047
48437,Swisher County,2021,0.9037656903765688,-0.22475098225692824,-0.1025641025641027,3.888079372446905
48439,Tarrant County,2021,-0.6527196652719667,52.86667030715838,0.05128205128205112,34.71084755460419
48441,Taylor County,2021,0.4016736401673638,2.531778735239113,-0.4102564102564103,5.905247317354567
48443,Terrell County,2021,0.31799163179916295,-0.39547375142398195,-0.9230769230769236,4.586935464121209
48445,Terry County,2021,1.1380753138075315,-0.22206235297234433,0.4102564102564103,3.467010584627097
48447,Throckmorton County,2021,-0.08368200836820085,-0.3864913247262738,-1.17948717948718,4.964239531006682
48449,Titus County,2021,0.08368200836820085,0.3894156848602943,0.1025641025641027,4.583291778541935
48451,Tom Green County,2021,-0.38493723849372397,2.3562159143194057,-0.2051282051282054,6.134842495340024
48453,Travis County,2021,-0.7196652719665274,60.30161524291902,-0.6153846153846158,39.331122552831374
48455,Trinity County,2021,0.26778242677824293,-0.3191064719472179,1.076923076923077,3.527295235354697
48457,Tyler County,2021,0.3347280334728034,-0.23830615490003876,1.6410256410256416,3.2160656832533725
48459,Upshur County,2021,-0.10041841004184095,-0.059275279024766335,0.512820512820513,4.2015868535015874
48461,Upton County,2021,0.01673640167364011,1.2842460965188067,0.0,5.185300667552626
48463,Uvalde County,2021,0.8368200836820084,-0.03444179097053526,0.1538461538461538,3.8885570595346195
48465,Val Verde County,2021,0.5523012552301256,0.3651470857773738,0.3589743589743592,4.1594760177042245
48467,Van Zandt County,2021,-0.3682008368200836,0.11278401917854287,-0.2051282051282054,4.8564528353035525
48469,Victoria County,2021,0.11715481171548106,1.504834374748252,0.5641025641025641,4.934204778361692
48471,Walker County,2021,1.405857740585774,0.49890163481506755,0.5641025641025641,3.6363197860433543
48473,Waller County,2021,-0.31799163179916323,1.0992384704095608,0.5641025641025641,4.950919066312851
48475,Ward County,2021,-0.23430962343096243,0.8267695087552924,0.8717948717948723,4.575438008857358
48477,Washington County,2021,-0.2510460251046025,0.5131008500908592,0.05128205128205112,4.871584087689629
48479,Webb County,2021,1.188284518828452,4.512106887720207,0.5641025641025641,6.029320105327658
48481,Wharton County,2021,0.06694560669456073,0.3783968896503884,0.2564102564102565,4.499507750778693
48483,Wheeler County,2021,-0.23430962343096243,-0.2462011919546575,0.512820512820513,4.171589524713455
48485,Wichita County,2021,-0.15062761506276157,2.05199898138321,0.05128205128205112,5.685212703050093
48487,Wilbarger County,2021,-0.23430962343096243,-0.1259006026816006,0.717948717948718,4.12360958129614
48489,Willacy County,2021,3.1464435146443512,-0.18860760383376218,2.5128205128205137,1.1607198753261752
48491,Williamson County,2021,-1.589958158995816,11.577144272145858,-0.6153846153846158,12.263984880816256
48493,Wilson County,2021,-0.9539748953974895,0.034311165802590554,-0.4102564102564103,5.259415036372806
48495,Winkler County,2021,-0.13389121338912147,0.18669667008548488,1.1794871794871797,3.982567547743617
48497,Wise County,2021,-0.8870292887029291,0.8724597703138086,-0.1538461538461538,5.550590573434939
48499,Wood County,2021,-0.23430962343096243,0.20901930019296408,0.2564102564102565,4.5740999890902
48501,Yoakum County,2021,-0.4518828451882844,0.20164373607444336,1.2307692307692308,4.141877341214037
48503,Young County,2021,-0.11715481171548106,-0.042414251551849705,-0.3076923076923081,4.684686148910089
48505,Zapata County,2021,2.2426778242677825,-0.16364608581359855,3.333333333333334,1.2219277750799
48507,Zavala County,2021,1.6569037656903765,-0.1778556818974387,3.692307692307694,1.3421723562237355
